callsid,tonality_variations,call_date,call_duration_sec,non_human_like_voice_instances,asr_errors,incorrect_responses,repetition_by_bot,interruption_handling_error,hallucination_error,high_response_time_flag,bot_followed_script_flag,fatal_student_identified_ai,fatal_ai_off_script,fatal_call_others,call_outcome,introduction_correct_flag,qualification_executed_flag,preference_executed_flag,closing_correct_flag,comments
CALL_0007005,1,2025-11-05,176,0,0,0,2,0,0,False,True,False,False,False,NA,True,True,True,False,
CALL_0007006,1,2025-11-13,20,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0007007,1,2025-11-26,12,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,False,True,
CALL_0007008,2,2025-12-01,99,0,0,0,1,0,0,False,True,False,False,False,Callback Requested,True,True,True,True,
CALL_0007009,2,2025-11-10,14,0,0,0,0,0,0,False,False,False,False,False,Cold,True,False,True,True,
CALL_0007010,1,2025-11-09,27,2,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0007011,3,2025-11-15,6,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0007012,2,2025-11-24,218,0,0,0,0,0,0,False,True,False,False,False,NA,True,True,True,True,
CALL_0007013,2,2025-11-19,133,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,False,
CALL_0007014,1,2025-11-21,116,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0007015,0,2025-12-01,26,0,0,0,0,0,0,False,True,False,False,False,NA,True,False,True,True,
CALL_0007016,1,2025-11-17,156,1,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,False,True,True,Non-human voice detected.
CALL_0007017,1,2025-11-08,24,1,0,0,0,0,0,False,False,False,False,False,Hot,True,False,True,True,
CALL_0007018,3,2025-11-22,23,1,0,0,0,0,0,False,True,False,False,False,Converted,True,True,True,True,Hallucination: incorrect info given.
CALL_0007019,1,2025-11-27,27,0,0,0,0,0,0,False,True,False,False,False,Converted,True,False,True,False,Hallucination: incorrect info given.
CALL_0007020,1,2025-11-13,30,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,True,
CALL_0007021,2,2025-11-30,161,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007022,3,2025-11-25,227,1,0,0,0,0,0,False,True,False,False,False,NA,True,True,True,False,High response time observed.
CALL_0007023,1,2025-11-12,30,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,False,False,True,
CALL_0007024,3,2025-11-24,24,0,0,0,1,0,0,False,True,False,False,False,Cold,False,True,True,True,
CALL_0007025,0,2025-12-01,235,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,True,Non-human voice detected.
CALL_0007026,3,2025-11-12,7,2,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,False,Hallucination: incorrect info given.
CALL_0007027,1,2025-11-03,55,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,
CALL_0007028,1,2025-11-05,25,0,0,0,0,0,0,False,False,False,False,False,NA,True,True,True,True,
CALL_0007029,0,2025-11-19,28,1,0,0,0,0,0,False,False,False,False,False,Converted,False,True,True,False,
CALL_0007030,0,2025-11-14,203,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,False,"Good flow, minor ASR glitch."
CALL_0007031,2,2025-11-26,140,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0007032,1,2025-11-09,151,0,0,0,1,0,0,False,False,False,False,False,Warm,True,False,True,True,Bot repeated the same line twice.
CALL_0007033,1,2025-11-18,176,2,0,0,0,0,0,True,True,False,False,False,Callback Requested,False,False,True,True,Script followed but closing weak.
CALL_0007034,2,2025-11-21,127,0,0,0,0,0,0,False,True,False,False,False,Warm,True,False,True,True,
CALL_0007035,2,2025-11-18,162,2,0,0,0,0,0,False,False,False,False,False,Cold,True,False,False,False,
CALL_0007036,1,2025-11-11,150,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0007037,1,2025-11-18,144,0,0,0,0,0,0,False,False,False,False,False,Converted,True,False,False,True,
CALL_0007038,3,2025-11-13,12,1,2,0,0,0,0,False,True,False,False,False,Warm,True,False,False,True,Student requested callback.
CALL_0007039,1,2025-11-24,20,0,0,0,0,0,0,False,False,False,False,False,Warm,False,True,True,True,High response time observed.
CALL_0007040,0,2025-11-25,211,0,0,0,0,0,0,True,True,False,False,False,Cold,True,True,True,True,
CALL_0007041,2,2025-11-23,130,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,Script followed but closing weak.
CALL_0007042,1,2025-11-04,153,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,
CALL_0007043,2,2025-11-26,80,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007044,0,2025-11-12,218,0,0,0,0,0,0,False,False,False,False,False,Warm,False,False,False,False,
CALL_0007045,3,2025-11-03,7,1,0,0,0,0,0,False,False,False,False,False,Cold,True,False,True,True,
CALL_0007046,0,2025-11-21,19,2,0,0,0,0,0,False,False,False,False,False,Callback Requested,True,True,False,True,
CALL_0007047,1,2025-11-26,13,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,True,
CALL_0007048,3,2025-11-03,232,2,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,True,
CALL_0007049,1,2025-11-30,158,0,0,0,1,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0007050,1,2025-11-18,183,1,0,0,0,0,0,False,True,False,False,False,Converted,True,False,True,True,Non-human voice detected.
CALL_0007051,3,2025-11-21,28,0,0,0,0,0,0,False,False,False,False,False,Warm,True,True,True,True,
CALL_0007052,1,2025-11-02,97,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,False,
CALL_0007053,1,2025-11-26,147,0,0,0,0,0,0,False,True,False,False,False,Hot,True,False,True,False,
CALL_0007054,2,2025-11-12,14,1,0,0,0,0,0,True,True,False,False,False,Warm,False,True,True,False,
CALL_0007055,0,2025-11-24,197,0,0,0,0,0,0,False,True,False,False,False,Converted,True,True,False,True,
CALL_0007056,1,2025-11-30,101,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,Student requested callback.
CALL_0007057,3,2025-11-03,164,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,"Good flow, minor ASR glitch."
CALL_0007058,1,2025-11-08,45,1,0,0,0,0,0,True,False,False,False,False,Warm,True,False,True,True,
CALL_0007059,4,2025-11-18,16,0,1,0,0,0,0,False,True,False,False,False,Cold,True,False,False,False,
CALL_0007060,1,2025-11-26,16,0,0,0,0,0,0,False,False,False,False,False,Cold,True,False,True,True,
CALL_0007061,3,2025-11-09,150,0,0,0,2,0,0,False,True,False,False,False,Warm,True,False,False,True,
CALL_0007062,0,2025-11-19,26,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0007063,0,2025-11-13,16,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,Hallucination: incorrect info given.
CALL_0007064,1,2025-12-01,119,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0007065,2,2025-11-29,92,1,0,0,0,0,0,False,True,False,False,False,NA,True,False,True,True,
CALL_0007066,4,2025-11-27,14,0,0,0,0,0,0,True,False,False,False,False,Cold,False,True,True,True,Script followed but closing weak.
CALL_0007067,1,2025-11-27,139,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007068,2,2025-11-14,235,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,"Good flow, minor ASR glitch."
CALL_0007069,1,2025-11-12,69,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0007070,1,2025-11-17,21,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007071,1,2025-11-08,207,0,0,0,0,0,0,False,True,False,False,False,Cold,False,False,True,False,
CALL_0007072,3,2025-11-04,156,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,Student requested callback.
CALL_0007073,5,2025-11-04,159,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0007074,2,2025-11-13,27,2,0,0,0,0,0,True,True,False,False,False,Cold,True,False,True,True,
CALL_0007075,1,2025-11-09,7,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0007076,1,2025-11-06,122,1,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0007077,2,2025-11-23,97,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,Flat voice; empathy missed.
CALL_0007078,0,2025-11-20,161,0,0,0,0,0,0,True,True,False,False,False,Cold,True,True,True,True,
CALL_0007079,2,2025-11-30,230,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,True,Student requested callback.
CALL_0007080,1,2025-11-30,7,1,0,0,0,0,0,True,True,False,False,False,Callback Requested,True,True,False,True,Non-human voice detected.
CALL_0007081,2,2025-11-11,27,1,0,0,0,0,0,False,True,False,False,False,Cold,False,True,True,True,
CALL_0007082,2,2025-11-22,17,1,0,0,0,0,0,False,True,False,False,False,Converted,True,False,True,True,"Good flow, minor ASR glitch."
CALL_0007083,1,2025-11-26,181,1,0,0,0,0,0,True,True,False,False,False,Cold,True,True,False,True,
CALL_0007084,2,2025-11-01,16,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,Non-human voice detected.
CALL_0007085,2,2025-11-30,8,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0007086,1,2025-11-26,145,0,0,1,0,0,0,False,True,False,False,False,Converted,True,False,True,True,
CALL_0007087,1,2025-11-10,154,0,0,0,0,0,0,False,False,False,False,False,Converted,True,True,True,True,
CALL_0007088,1,2025-11-16,304,1,0,0,0,0,0,False,False,False,False,False,Cold,True,False,False,True,Non-human voice detected.
CALL_0007089,2,2025-11-05,19,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,False,False,
CALL_0007090,0,2025-11-14,85,1,2,0,0,0,0,False,True,False,False,False,Cold,True,False,True,False,
CALL_0007091,1,2025-11-30,26,1,0,0,2,0,0,False,False,False,False,False,NA,True,True,True,True,
CALL_0007092,3,2025-11-24,27,1,0,0,0,0,0,False,True,False,False,False,Cold,False,False,True,True,
CALL_0007093,1,2025-11-28,92,1,0,0,0,0,0,True,True,False,False,False,Cold,True,False,True,True,
CALL_0007094,1,2025-11-14,306,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,True,
CALL_0007095,0,2025-11-19,9,0,0,0,0,0,0,False,True,False,False,False,Warm,False,False,True,True,
CALL_0007096,1,2025-11-10,168,1,1,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,True,
CALL_0007097,1,2025-11-23,5,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0007098,0,2025-11-12,166,0,0,0,0,0,0,True,False,False,False,False,Cold,True,False,False,True,
CALL_0007099,1,2025-11-09,88,0,0,0,0,0,0,False,False,False,False,False,NA,True,True,True,True,Student requested callback.
CALL_0007100,0,2025-11-19,177,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007101,2,2025-11-27,110,1,0,0,1,0,0,False,False,False,False,False,Cold,True,True,True,True,Bot repeated the same line twice.
CALL_0007102,1,2025-11-25,19,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,Non-human voice detected.
CALL_0007103,1,2025-11-03,138,0,0,0,0,0,0,False,False,False,False,False,Warm,False,True,False,True,
CALL_0007104,3,2025-11-03,180,0,0,0,0,0,0,True,True,False,False,False,Cold,True,True,False,True,Non-human voice detected.
CALL_0007105,1,2025-11-27,21,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,Script followed but closing weak.
CALL_0007106,1,2025-11-18,101,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0007107,0,2025-11-16,96,0,0,0,0,0,0,False,True,False,False,False,Converted,True,True,True,True,
CALL_0007108,3,2025-11-19,151,0,0,0,0,0,0,False,True,False,False,False,NA,True,True,True,True,
CALL_0007109,2,2025-11-15,30,1,0,0,0,0,0,False,False,False,False,False,Warm,False,True,True,True,
CALL_0007110,1,2025-11-30,16,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007111,2,2025-11-07,101,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0007112,1,2025-11-06,155,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,False,False,
CALL_0007113,3,2025-11-10,125,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,
CALL_0007114,1,2025-11-20,146,0,0,1,0,0,0,True,False,False,False,False,Cold,True,True,False,True,
CALL_0007115,1,2025-11-26,9,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0007116,2,2025-12-01,129,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,False,
CALL_0007117,2,2025-11-11,52,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007118,1,2025-11-30,23,1,0,0,3,0,0,True,True,False,False,False,Warm,True,False,True,False,
CALL_0007119,3,2025-11-10,15,0,0,0,0,0,0,False,True,False,False,False,Warm,False,True,True,False,
CALL_0007120,3,2025-11-27,183,0,0,0,0,0,0,True,True,False,False,False,Cold,True,True,False,True,
CALL_0007121,2,2025-11-11,166,0,0,0,0,0,0,False,False,False,False,False,Converted,True,True,True,True,
CALL_0007122,4,2025-11-01,24,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,True,
CALL_0007123,3,2025-11-28,8,0,0,0,1,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007124,2,2025-11-16,9,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,False,True,Non-human voice detected.
CALL_0007125,2,2025-11-23,11,0,0,0,1,0,0,False,True,False,False,False,Callback Requested,True,False,True,True,Bot repeated the same line twice.
CALL_0007126,4,2025-11-02,155,1,0,0,0,0,0,False,False,False,False,False,Cold,True,False,True,False,
CALL_0007127,1,2025-11-23,45,1,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,False,
CALL_0007128,1,2025-11-19,189,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0007129,2,2025-11-26,156,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,High response time observed.
CALL_0007130,1,2025-11-03,15,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007131,1,2025-11-02,191,0,0,0,0,0,0,False,True,False,False,False,Hot,True,True,False,True,
CALL_0007132,2,2025-11-29,67,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007133,1,2025-11-08,20,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,False,False,
CALL_0007134,2,2025-11-30,175,0,0,0,0,0,0,True,True,False,False,False,Cold,True,True,False,False,"Good flow, minor ASR glitch."
CALL_0007135,0,2025-11-10,109,1,3,0,0,0,0,True,True,False,False,False,Cold,True,True,True,True,Bot repeated the same line twice.
CALL_0007136,2,2025-11-14,180,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,True,
CALL_0007137,1,2025-11-13,18,1,0,3,0,0,0,True,True,False,False,False,Cold,True,True,False,True,
CALL_0007138,0,2025-11-21,46,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,False,
CALL_0007139,3,2025-11-02,162,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,True,True,
CALL_0007140,1,2025-11-28,169,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007141,3,2025-11-11,16,0,0,0,0,0,0,False,True,False,False,False,Hot,True,False,True,True,Hallucination: incorrect info given.
CALL_0007142,3,2025-12-01,129,0,0,0,0,0,0,False,False,False,False,False,NA,True,False,True,True,High response time observed.
CALL_0007143,2,2025-11-06,86,1,0,0,0,0,0,False,False,False,False,False,Callback Requested,True,True,False,False,Hallucination: incorrect info given.
CALL_0007144,2,2025-11-04,168,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,
CALL_0007145,1,2025-11-30,109,1,0,0,0,0,0,False,False,False,False,False,Cold,True,False,True,True,
CALL_0007146,2,2025-11-05,99,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,False,
CALL_0007147,1,2025-11-02,207,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,Non-human voice detected.
CALL_0007148,3,2025-11-25,26,0,1,0,0,0,0,False,True,False,False,False,Converted,False,True,False,True,
CALL_0007149,2,2025-11-25,15,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007150,1,2025-11-18,126,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0007151,2,2025-11-07,21,2,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0007152,3,2025-11-07,111,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0007153,2,2025-11-17,13,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007154,1,2025-11-21,263,2,0,0,0,0,0,True,True,False,False,False,Cold,True,False,True,True,
CALL_0007155,1,2025-11-23,19,0,0,0,0,0,0,True,True,False,False,False,Cold,True,False,True,True,"Good flow, minor ASR glitch."
CALL_0007156,2,2025-11-15,5,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,False,
CALL_0007157,2,2025-11-04,21,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,Script followed but closing weak.
CALL_0007158,2,2025-11-26,93,1,0,0,0,0,0,True,True,False,False,False,Cold,True,True,True,True,
CALL_0007159,1,2025-11-12,139,1,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,False,Hallucination: incorrect info given.
CALL_0007160,2,2025-11-18,32,0,0,0,0,0,0,False,True,False,False,False,Converted,True,True,True,True,Bot repeated the same line twice.
CALL_0007161,2,2025-11-02,20,1,0,0,0,0,0,False,False,False,False,False,Cold,False,True,True,True,
CALL_0007162,1,2025-11-04,13,0,0,0,0,0,0,False,True,False,False,False,Warm,False,True,True,True,Hallucination: incorrect info given.
CALL_0007163,0,2025-11-09,18,0,0,0,1,0,0,False,True,False,False,False,Callback Requested,True,True,True,False,
CALL_0007164,3,2025-11-05,5,0,0,0,0,0,0,False,True,False,False,False,NA,True,True,False,True,
CALL_0007165,1,2025-11-09,37,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,False,
CALL_0007166,2,2025-11-11,77,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,Bot repeated the same line twice.
CALL_0007167,1,2025-11-23,29,1,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,True,
CALL_0007168,1,2025-11-28,73,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,False,True,False,
CALL_0007169,3,2025-11-27,67,0,0,0,0,0,0,False,True,False,False,False,NA,True,True,True,False,Bot repeated the same line twice.
CALL_0007170,0,2025-11-26,30,2,0,0,0,0,0,True,False,False,False,False,Warm,True,False,True,False,Student requested callback.
CALL_0007171,1,2025-11-02,22,1,0,0,0,0,0,False,False,False,False,False,Warm,True,True,False,True,
CALL_0007172,1,2025-11-16,157,2,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,"Good flow, minor ASR glitch."
CALL_0007173,1,2025-11-09,13,1,0,0,0,0,0,False,True,False,False,False,Warm,False,True,True,True,"Good flow, minor ASR glitch."
CALL_0007174,2,2025-11-22,30,0,0,0,0,0,0,False,True,False,False,False,Warm,True,False,True,True,
CALL_0007175,0,2025-11-23,86,1,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,False,Flat voice; empathy missed.
CALL_0007176,2,2025-11-26,157,0,0,0,0,0,0,False,True,False,False,False,Hot,False,False,True,True,
CALL_0007177,0,2025-11-13,22,1,0,0,0,0,0,False,False,False,False,False,Callback Requested,True,False,True,True,Flat voice; empathy missed.
CALL_0007178,2,2025-11-01,140,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,Non-human voice detected.
CALL_0007179,2,2025-11-02,91,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,False,
CALL_0007180,1,2025-11-12,207,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,False,
CALL_0007181,0,2025-11-27,27,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,False,True,False,True,
CALL_0007182,2,2025-11-09,16,0,1,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,True,
CALL_0007183,0,2025-11-26,17,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,False,"Good flow, minor ASR glitch."
CALL_0007184,3,2025-11-15,24,1,0,0,0,0,0,False,True,False,False,False,Converted,True,True,False,True,"Good flow, minor ASR glitch."
CALL_0007185,1,2025-11-06,163,1,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,True,
CALL_0007186,0,2025-11-27,214,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007187,0,2025-11-03,25,0,0,1,0,0,0,False,True,False,False,False,NA,True,False,True,True,
CALL_0007188,1,2025-11-14,7,0,0,0,0,0,0,False,False,False,False,False,NA,True,True,True,True,
CALL_0007189,2,2025-11-22,15,0,0,0,0,0,0,False,True,False,False,False,Converted,False,False,True,True,
CALL_0007190,1,2025-11-27,19,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,True,
CALL_0007191,0,2025-11-01,176,0,0,0,0,0,0,True,True,False,False,False,Warm,True,True,True,True,
CALL_0007192,3,2025-11-21,18,1,0,0,0,0,0,True,True,False,False,False,Cold,False,True,False,True,
CALL_0007193,0,2025-11-25,18,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,False,
CALL_0007194,2,2025-11-14,22,1,0,0,0,0,0,False,True,False,False,False,Converted,True,True,True,True,
CALL_0007195,2,2025-11-05,11,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,False,
CALL_0007196,2,2025-11-10,65,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0007197,2,2025-11-29,228,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,Student requested callback.
CALL_0007198,2,2025-11-22,154,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007199,2,2025-11-30,6,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007200,1,2025-11-24,16,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,False,
CALL_0007201,1,2025-11-25,6,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,False,False,"Good flow, minor ASR glitch."
CALL_0007202,1,2025-11-18,27,0,0,0,0,0,0,False,True,False,False,False,Hot,True,True,True,True,"Good flow, minor ASR glitch."
CALL_0007203,2,2025-11-03,13,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0007204,2,2025-11-21,173,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,Flat voice; empathy missed.
CALL_0007205,3,2025-11-19,86,0,0,0,0,0,0,False,True,False,False,False,NA,True,True,True,True,
CALL_0007206,2,2025-11-21,150,1,0,0,0,0,0,True,True,False,False,False,Cold,True,True,True,True,
CALL_0007207,2,2025-11-23,167,0,0,0,0,0,0,True,False,False,False,False,Cold,True,False,True,True,
CALL_0007208,3,2025-11-18,117,1,0,0,0,0,0,False,True,False,False,False,Cold,False,True,False,True,
CALL_0007209,1,2025-11-04,169,0,0,0,0,0,0,False,False,False,False,False,Callback Requested,False,True,False,True,
CALL_0007210,2,2025-11-19,99,0,0,0,0,0,0,False,False,False,False,False,Warm,True,False,True,True,
CALL_0007211,2,2025-11-03,62,0,0,0,0,0,0,False,True,False,False,False,Hot,True,False,True,True,
CALL_0007212,2,2025-11-25,16,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,True,False,
CALL_0007213,1,2025-11-05,27,0,1,0,0,0,0,False,False,False,False,False,Callback Requested,True,True,False,True,
CALL_0007214,1,2025-11-24,157,1,0,0,0,0,0,True,True,False,False,False,Cold,True,True,False,True,
CALL_0007215,1,2025-11-14,102,0,0,0,0,0,0,False,False,False,False,False,NA,False,True,True,False,
CALL_0007216,0,2025-11-06,215,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,True,
CALL_0007217,1,2025-11-24,27,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007218,0,2025-11-03,161,1,0,0,0,0,0,False,False,False,False,False,Warm,True,True,True,True,
CALL_0007219,2,2025-11-13,159,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0007220,2,2025-11-02,202,1,0,0,0,0,0,False,False,False,False,False,Converted,True,True,True,False,
CALL_0007221,1,2025-11-30,66,0,0,0,0,0,0,False,False,False,False,False,NA,True,False,True,True,
CALL_0007222,4,2025-11-19,51,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,High response time observed.
CALL_0007223,3,2025-11-08,93,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,False,Bot repeated the same line twice.
CALL_0007224,3,2025-11-01,22,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,True,
CALL_0007225,2,2025-11-08,235,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0007226,3,2025-11-05,15,0,1,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,High response time observed.
CALL_0007227,1,2025-11-07,26,0,0,0,0,0,0,False,True,False,False,False,Converted,True,False,False,True,
CALL_0007228,2,2025-11-29,5,0,0,0,0,0,0,False,True,False,False,False,Hot,True,True,False,False,
CALL_0007229,0,2025-11-28,150,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,Hallucination: incorrect info given.
CALL_0007230,1,2025-11-16,28,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007231,2,2025-11-25,13,2,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0007232,2,2025-11-06,9,1,0,0,0,0,0,False,False,False,False,False,Cold,True,False,True,True,
CALL_0007233,1,2025-12-01,107,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0007234,1,2025-11-15,78,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,Non-human voice detected.
CALL_0007235,3,2025-11-10,51,0,0,0,0,0,0,True,True,False,False,False,Callback Requested,True,True,True,False,
CALL_0007236,2,2025-11-20,57,0,0,0,0,0,0,True,True,False,False,False,Cold,True,True,True,True,
CALL_0007237,1,2025-11-29,21,2,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0007238,1,2025-11-28,117,1,0,0,0,0,0,False,True,False,False,False,Cold,False,True,False,True,
CALL_0007239,1,2025-11-13,19,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0007240,2,2025-11-23,184,0,0,0,0,1,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0007241,1,2025-11-12,130,2,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,"Good flow, minor ASR glitch."
CALL_0007242,0,2025-11-29,189,0,0,0,0,0,0,False,True,False,False,False,NA,True,True,True,True,
CALL_0007243,1,2025-11-09,43,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,True,
CALL_0007244,2,2025-11-08,78,1,0,1,0,0,0,False,True,False,False,False,Warm,True,True,True,True,
CALL_0007245,2,2025-11-17,21,0,0,0,0,0,0,False,True,False,False,False,Hot,True,True,True,True,
